peak_rss_mb	test_name
138.125	built_ins_Object_prototype_toLocaleString_primitive_this_value_js
138.125	built_ins_Object_defineProperty_15_2_3_6_3_11_js
138.125	built_ins_Array_prototype_reduceRight_15_4_4_22_10_4_js
138.109	language_statements_function_13_2_28_s_js
138.109	language_statements_class_dstr_meth_static_obj_ptrn_prop_id_get_value_err_js
138.094	language_expressions_class_dstr_private_gen_meth_static_dflt_obj_ptrn_id_trailing_comma_js
138.094	built_ins_TypedArray_prototype_every_BigInt_callbackfn_set_value_during_interaction_js
138.094	built_ins_RegExp_prototype_exec_S15_10_6_2_A9_js
138.094	built_ins_Array_prototype_splice_S15_4_4_12_A1_1_T1_js
138.094	built_ins_Array_prototype_includes_return_abrupt_tointeger_fromindex_js
138.078	language_statements_for_of_dstr_array_elem_put_unresolvable_strict_js
138.078	language_statements_for_await_of_async_func_decl_dstr_array_elem_target_simple_strict_js
138.078	language_expressions_async_function_early_errors_expression_formals_body_duplicate_js
138.078	built_ins_TypedArray_prototype_slice_prop_desc_js
138.078	built_ins_TypedArray_prototype_reduceRight_BigInt_empty_instance_return_initialvalue_js
138.078	built_ins_DataView_prototype_setInt32_range_check_after_value_conversion_js
138.078	built_ins_Array_prototype_findLastIndex_return_index_predicate_result_is_true_js
138.062	language_expressions_instanceof_S15_3_5_3_A2_T5_js
138.062	built_ins_Date_prototype_setHours_prop_desc_js
138.062	built_ins_Array_of_not_a_constructor_js
138.047	built_ins_Set_prototype_intersection_converts_negative_zero_js
138.047	built_ins_RegExp_Symbol_species_symbol_species_js
138.047	built_ins_RegExp_S15_10_2_8_A3_T31_js
138.047	built_ins_Number_string_numeric_separator_literal_bil_bd_nsl_bds_js
138.031	language_statements_class_dstr_gen_meth_dflt_obj_ptrn_id_init_throws_js
138.031	built_ins_String_prototype_toLocaleUpperCase_S15_5_4_19_A11_js
138.031	built_ins_Promise_allSettled_iter_arg_is_number_reject_js
138.016	language_expressions_async_generator_yield_spread_arr_multiple_js
138.016	built_ins_Object_defineProperty_15_2_3_6_3_94_js
138.000	language_expressions_class_dstr_meth_static_obj_ptrn_prop_ary_trailing_comma_js
138.000	built_ins_String_prototype_substring_S15_5_4_15_A3_T6_js
138.000	built_ins_String_prototype_split_checking_if_enumerating_the_string_prototype_split_length_property_fails_js
138.000	built_ins_Promise_prototype_then_prfm_rejected_js
137.984	language_statements_class_elements_private_getter_shadowed_by_setter_on_nested_class_js
137.984	language_expressions_class_dstr_gen_meth_static_dflt_ary_ptrn_elem_obj_prop_id_init_js
137.984	built_ins_Date_UTC_coercion_errors_js
137.969	language_expressions_unsigned_right_shift_S11_7_3_A2_3_T1_js
137.969	built_ins_RegExp_prototype_test_S15_10_6_3_A1_T13_js
137.969	built_ins_Atomics_isLockFree_bigint_expected_return_value_js
137.969	annexB_language_global_code_if_decl_else_decl_b_global_existing_fn_no_init_js
137.953	language_expressions_class_dstr_async_private_gen_meth_dflt_obj_ptrn_prop_obj_js
137.953	built_ins_Promise_race_S25_4_4_3_A7_3_T1_js
137.953	built_ins_Function_15_3_5_4_2_38gs_js
137.953	built_ins_Array_prototype_some_call_with_boolean_js
137.953	built_ins_Array_prototype_forEach_15_4_4_18_7_c_ii_9_js
137.938	language_statements_for_await_of_async_gen_dstr_var_ary_ptrn_elem_id_init_throws_js
137.938	language_expressions_class_dstr_meth_static_ary_ptrn_elem_id_init_fn_name_cover_js
137.938	language_expressions_async_generator_yield_star_next_then_non_callable_number_fulfillpromise_js
137.938	built_ins_DataView_prototype_byteOffset_prop_desc_js
137.922	language_statements_generators_dstr_obj_ptrn_rest_val_obj_js
137.922	language_expressions_assignment_member_expr_ident_name_return_escaped_js
137.922	language_comments_hashbang_function_constructor_js
137.906	language_expressions_class_elements_new_sc_line_gen_rs_private_getter_alt_js
137.906	language_expressions_async_generator_dstr_named_obj_ptrn_empty_js
137.906	built_ins_RegExp_prototype_Symbol_replace_subst_capture_idx_1_js
137.906	built_ins_Object_defineProperty_15_2_3_6_4_445_js
137.906	built_ins_Object_defineProperty_15_2_3_6_4_197_js
137.906	built_ins_Array_prototype_toSorted_name_js
137.891	language_expressions_generators_dstr_dflt_ary_ptrn_rest_id_direct_js
137.891	language_expressions_class_elements_after_same_line_static_method_rs_field_identifier_initializer_js
137.891	built_ins_Object_defineProperties_15_2_3_7_6_a_14_js
137.875	language_statements_class_dstr_meth_static_ary_ptrn_elem_id_init_exhausted_js
137.875	language_expressions_typeof_syntax_js
137.875	built_ins_Function_length_S15_3_5_1_A4_T2_js
137.875	annexB_language_eval_code_direct_func_block_decl_eval_func_skip_early_err_try_js
137.859	language_statements_class_elements_regular_definitions_private_field_usage_js
137.859	language_expressions_subtraction_bigint_and_number_js
137.859	built_ins_Promise_race_resolved_sequence_with_rejections_js
137.859	built_ins_Object_defineProperty_15_2_3_6_3_159_js
137.859	built_ins_Function_prototype_call_S15_3_4_4_A6_T6_js
137.859	built_ins_Error_prototype_toString_15_11_4_4_10_1_js
137.844	language_statements_class_elements_after_same_line_gen_rs_private_method_js
137.844	language_expressions_in_private_field_presence_accessor_js
137.844	built_ins_Promise_any_resolve_from_reject_catch_js
137.844	built_ins_Promise_allSettled_invoke_resolve_return_js
137.844	built_ins_Object_defineProperties_15_2_3_7_5_b_246_js
137.828	language_statements_class_dstr_private_meth_static_ary_ptrn_elem_id_iter_val_js
137.812	language_expressions_async_function_named_reassign_fn_name_in_body_in_arrow_js
137.812	built_ins_String_prototype_endsWith_searchstring_not_found_with_position_js
137.812	built_ins_Object_defineProperties_15_2_3_7_5_b_14_js
137.812	built_ins_DataView_prototype_setBigInt64_range_check_after_value_conversion_js
137.797	language_arguments_object_cls_decl_async_private_gen_meth_static_args_trailing_comma_undefined_js
137.797	built_ins_Array_prototype_splice_target_array_with_non_writable_property_js
137.797	built_ins_Array_prototype_pop_S15_4_4_6_A2_T1_js
137.797	annexB_language_global_code_if_decl_no_else_global_existing_fn_no_init_js
137.781	language_statements_for_of_dstr_array_empty_val_num_js
137.781	language_statements_class_dstr_private_meth_static_obj_ptrn_id_trailing_comma_js
137.781	language_statements_class_dstr_private_gen_meth_static_dflt_obj_ptrn_prop_ary_js
137.781	language_expressions_greater_than_or_equal_S11_8_4_A4_2_js
137.781	language_expressions_class_elements_same_line_async_gen_rs_private_setter_js
137.781	language_expressions_class_dstr_private_meth_static_ary_ptrn_elem_id_init_undef_js
137.781	built_ins_Array_prototype_reduceRight_name_js
137.781	built_ins_Array_prototype_map_15_4_4_19_3_11_js
137.766	built_ins_Object_fromEntries_string_entry_object_succeeds_js
137.766	built_ins_Object_defineProperties_15_2_3_7_5_b_195_js
137.750	language_expressions_equals_S11_9_1_A2_4_T4_js
137.750	built_ins_Object_create_15_2_3_5_4_150_js
137.750	annexB_language_eval_code_direct_func_switch_case_eval_func_init_js
137.734	language_expressions_super_call_spread_obj_with_overrides_js
137.734	language_expressions_multiplication_S11_5_1_A3_T2_6_js
137.734	language_expressions_class_dstr_gen_meth_obj_ptrn_prop_id_init_js
137.734	language_expressions_async_generator_dstr_ary_ptrn_elem_id_init_skipped_js
137.734	built_ins_Set_prototype_difference_keys_is_callable_js
137.734	built_ins_Math_ceil_length_js
137.734	built_ins_Map_prototype_values_not_a_constructor_js
137.719	built_ins_RegExp_CharacterClassEscapes_character_class_non_word_class_escape_positive_cases_js
137.719	built_ins_Proxy_getOwnPropertyDescriptor_trap_is_undefined_target_is_proxy_js
137.719	built_ins_Date_prototype_setUTCHours_date_value_read_before_tonumber_when_date_is_invalid_js
137.703	built_ins_TypedArrayConstructors_ctors_bigint_object_arg_as_generator_iterable_returns_js
137.703	built_ins_Object_assign_not_a_constructor_js
137.688	language_statements_class_elements_privatefieldset_typeerror_8_js
137.688	language_statements_async_generator_dstr_ary_ptrn_elem_id_init_undef_js
137.688	language_expressions_object_dstr_async_gen_meth_dflt_obj_ptrn_id_init_fn_name_cover_js
137.688	language_expressions_division_bigint_toprimitive_js
137.688	language_expressions_class_dstr_async_private_gen_meth_dflt_ary_init_iter_close_js
137.688	language_expressions_class_async_gen_method_static_yield_star_next_call_returns_abrupt_js
137.688	language_expressions_call_11_2_3_3_4_js
137.688	built_ins_String_prototype_lastIndexOf_S15_5_4_8_A4_T2_js
137.688	built_ins_Date_prototype_S15_9_5_A21_T1_js
137.672	language_expressions_class_dstr_async_gen_meth_static_obj_ptrn_prop_id_trailing_comma_js
137.656	language_statements_for_await_of_async_func_dstr_let_async_obj_ptrn_id_init_skipped_js
137.656	built_ins_Proxy_apply_call_result_js
137.656	built_ins_Promise_all_does_not_invoke_array_setters_js
137.656	annexB_language_eval_code_indirect_global_if_stmt_else_decl_eval_global_existing_block_fn_no_init_js
137.641	language_statements_for_await_of_async_func_dstr_const_obj_ptrn_prop_obj_js
137.641	built_ins_String_prototype_indexOf_S15_5_4_7_A4_T1_js
137.625	language_expressions_class_dstr_private_gen_meth_dflt_ary_ptrn_rest_id_exhausted_js
137.625	built_ins_Set_prototype_isDisjointFrom_size_is_a_number_js
137.625	built_ins_JSON_stringify_value_bigint_tojson_receiver_js
137.609	language_statements_for_dstr_var_ary_ptrn_elem_id_init_hole_js
137.609	language_statements_class_dstr_gen_meth_dflt_ary_ptrn_elem_id_init_fn_name_fn_js
137.609	language_expressions_class_dstr_private_gen_meth_obj_ptrn_prop_ary_trailing_comma_js
137.609	built_ins_Set_prototype_forEach_this_not_object_throw_boolean_js
137.609	built_ins_Map_iterable_calls_set_js
137.609	built_ins_Boolean_S9_2_A4_T1_js
137.594	language_statements_function_dstr_obj_ptrn_id_trailing_comma_js
137.594	language_expressions_right_shift_S11_7_2_A3_T2_8_js
137.594	language_expressions_class_dstr_async_gen_meth_static_dflt_ary_ptrn_elem_obj_id_js
137.578	language_statements_class_dstr_async_private_gen_meth_ary_ptrn_elem_ary_rest_iter_js
137.578	language_statements_async_generator_dstr_obj_ptrn_id_trailing_comma_js
137.578	built_ins_Number_isInteger_nan_js
137.562	language_expressions_class_dstr_gen_meth_dflt_ary_ptrn_elem_id_init_fn_name_cover_js
137.562	built_ins_Symbol_constructor_js
137.562	built_ins_String_prototype_replaceAll_this_is_null_throws_js
137.562	built_ins_RegExp_S15_10_2_7_A5_T8_js
137.562	built_ins_GeneratorFunction_instance_construct_throws_js
137.562	built_ins_AsyncFromSyncIteratorPrototype_return_iterator_result_js
137.562	built_ins_Array_prototype_filter_create_ctor_non_object_js
137.547	language_statements_for_await_of_async_gen_dstr_const_async_ary_ptrn_elem_id_iter_done_js
137.547	language_statements_class_dstr_gen_meth_static_obj_ptrn_prop_obj_value_undef_js
137.547	language_expressions_object___proto___fn_name_js
137.547	language_expressions_generators_dstr_obj_ptrn_id_init_fn_name_arrow_js
137.531	language_expressions_object_method_definition_generator_prototype_prop_js
137.531	language_expressions_class_elements_fields_anonymous_function_length_js
137.531	built_ins_String_prototype_matchAll_this_val_non_obj_coercible_js
137.531	built_ins_Array_of_name_js
137.516	language_statements_for_of_dstr_var_ary_ptrn_elem_ary_empty_iter_js
137.516	language_statements_class_elements_new_no_sc_line_method_private_method_getter_usage_js
137.516	language_expressions_new_spread_mult_obj_null_js
137.516	built_ins_JSON_parse_reviver_object_define_prop_err_js
137.500	language_statements_for_await_of_async_gen_decl_dstr_array_rest_lref_js
137.500	built_ins_Array_prototype_slice_S15_4_4_10_A1_2_T4_js
137.484	language_statements_function_13_0_16_s_js
137.484	language_expressions_modulus_S11_5_3_A4_T1_2_js
137.484	language_expressions_arrow_function_dstr_obj_ptrn_prop_id_init_unresolvable_js
137.484	built_ins_RegExp_S15_10_2_7_A1_T4_js
137.484	built_ins_Object_defineProperty_15_2_3_6_4_133_js
137.484	built_ins_NativeErrors_URIError_length_js
137.484	built_ins_Function_prototype_apply_S15_3_4_3_A7_T3_js
137.484	built_ins_BigInt_valueof_throws_js
137.484	built_ins_Array_prototype_map_15_4_4_19_8_c_ii_5_js
137.469	built_ins_String_prototype_toString_length_js
137.469	built_ins_RegExp_prototype_Symbol_match_get_flags_err_js
137.453	language_expressions_logical_and_S11_11_1_A2_4_T3_js
137.453	language_expressions_class_dstr_gen_meth_static_ary_ptrn_rest_ary_elision_js
137.453	built_ins_DataView_prototype_setInt32_not_a_constructor_js
137.453	built_ins_Atomics_add_non_shared_bufferdata_js
137.438	language_statements_with_S12_10_A3_1_T3_js
137.438	built_ins_RegExp_prototype_unicode_this_val_regexp_prototype_js
137.438	built_ins_Object_defineProperty_15_2_3_6_4_90_js
137.422	language_statements_for_of_dstr_obj_rest_descriptors_js
137.422	language_expressions_object_method_definition_private_name_early_error_async_gen_inside_class_js
137.422	language_expressions_class_elements_nested_derived_cls_direct_eval_contains_superproperty_2_js
137.406	language_expressions_object_dstr_async_gen_meth_ary_ptrn_elision_js
137.406	language_expressions_dynamic_import_namespace_promise_then_ns_get_sym_found_js
137.406	language_expressions_bitwise_or_S11_10_3_A3_T2_5_js
137.406	language_expressions_async_function_early_errors_expression_eval_in_formal_parameters_js
137.391	language_statements_for_await_of_async_gen_dstr_var_obj_ptrn_id_init_skipped_js
137.391	language_statements_class_dstr_private_meth_dflt_ary_ptrn_elem_id_iter_val_js
137.391	language_expressions_async_function_early_errors_expression_body_contains_super_property_js
137.391	built_ins_Set_prototype_isSupersetOf_set_like_array_js
137.391	annexB_language_eval_code_direct_global_if_stmt_else_decl_eval_global_skip_early_err_for_of_js
137.375	language_statements_for_dstr_let_ary_ptrn_elem_id_init_throws_js
137.375	built_ins_TypedArrayConstructors_ctors_buffer_arg_invoked_with_undefined_newtarget_sab_js
137.359	language_statements_class_scope_gen_meth_paramsbody_var_close_js
137.359	language_statements_async_generator_dstr_dflt_ary_ptrn_elem_id_iter_val_js
137.359	built_ins_DataView_prototype_getInt32_detached_buffer_before_outofrange_byteoffset_js
137.359	built_ins_Array_prototype_reduceRight_15_4_4_22_10_3_js
137.344	language_statements_class_dstr_private_gen_meth_ary_ptrn_elem_obj_prop_id_js
137.344	language_statements_class_dstr_async_private_gen_meth_static_dflt_ary_name_iter_val_js
137.344	language_statements_class_async_gen_method_yield_star_getiter_sync_returns_number_throw_js
137.344	language_statements_class_async_gen_method_forbidden_ext_b1_cls_decl_async_gen_meth_forbidden_ext_direct_access_prop_arguments_js
137.344	built_ins_RegExp_property_escapes_generated_Script_Extensions___Old_Sogdian_js
137.344	built_ins_Promise_any_not_a_constructor_js
137.328	language_statements_function_13_2_27_s_js
137.328	language_expressions_addition_bigint_arithmetic_js
137.328	built_ins_Object_defineProperty_15_2_3_6_4_196_js
137.312	language_statements_class_gen_method_forbidden_ext_b1_cls_decl_gen_meth_forbidden_ext_direct_access_prop_caller_js
137.312	language_statements_class_dstr_async_private_gen_meth_obj_ptrn_id_init_fn_name_class_js
137.312	language_expressions_compound_assignment_S11_13_2_A4_5_T2_5_js
137.312	built_ins_TypedArray_prototype_map_BigInt_speciesctor_get_species_returns_throws_js
137.312	built_ins_TypedArrayConstructors_internals_Get_detached_buffer_key_is_symbol_js
137.312	built_ins_Array_prototype_includes_return_abrupt_tointeger_fromindex_symbol_js
137.297	language_statements_class_elements_regular_definitions_literal_names_js
137.297	language_expressions_super_prop_expr_uninitialized_this_putvalue_increment_js
137.297	language_expressions_async_generator_dstr_named_dflt_ary_ptrn_elem_id_init_fn_name_fn_js
137.297	built_ins_Object_prototype_toLocaleString_not_a_constructor_js
137.297	built_ins_Object_create_15_2_3_5_4_308_js
137.297	built_ins_Number_string_numeric_separator_literal_bil_bd_nsl_bd_js
